ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,APPROVED,Work_Time,AGE
5111153,1,1,0,0,157500.0,2,0,2,0,1,0,0,0,4,2.0,-4,1,1,39
5111155,1,1,0,0,157500.0,2,0,2,0,1,0,0,0,4,2.0,-4,1,1,39
5111166,0,0,0,0,202500.0,0,0,1,0,1,0,1,1,9,1.0,-4,1,6,36
5036593,0,0,0,2,90000.0,0,0,0,0,1,0,0,0,6,4.0,-4,1,0,33
5036595,1,1,0,0,157500.0,2,0,0,0,1,0,0,0,4,2.0,-4,1,25,51
5036599,0,1,0,1,126000.0,1,0,0,0,1,0,0,0,1,3.0,-4,1,1,39
5036609,1,1,0,0,279000.0,0,0,0,1,1,0,0,0,8,2.0,-4,1,10,45
5036610,0,0,0,0,157500.0,0,1,0,3,1,0,0,0,2,2.0,-4,1,2,30
5111115,0,0,0,0,157500.0,0,1,0,3,1,0,0,0,2,2.0,-4,1,2,30
5036613,1,1,0,2,81000.0,0,0,0,0,1,0,0,0,3,4.0,-4,1,0,36
5036614,0,1,1,0,270000.0,0,0,0,2,1,0,0,0,3,2.0,-4,1,8,33
5036615,1,1,0,1,135000.0,1,0,0,0,1,0,0,0,1,3.0,-4,1,10,43
5036619,0,1,0,0,180000.0,0,0,0,0,1,1,1,0,3,2.0,-4,1,1,32
5036620,0,1,0,0,180000.0,0,0,0,0,1,1,1,0,3,2.0,-4,1,1,32
5036621,1,0,0,0,157500.0,2,2,0,0,1,0,0,1,4,2.0,-4,1,21,47
5036626,0,1,1,1,135000.0,0,0,0,0,1,1,1,0,6,3.0,-4,1,0,41
5036627,0,1,1,1,135000.0,0,0,0,0,1,1,1,0,6,3.0,-4,1,0,41
5036631,1,1,0,1,121500.0,2,1,3,0,1,0,0,0,4,2.0,-4,1,2,38
5036632,1,1,0,0,189000.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,6,47
5036639,1,1,0,0,126000.0,2,1,0,0,1,0,1,0,4,2.0,-4,1,18,43
5036640,1,1,0,0,126000.0,2,1,0,0,1,0,1,0,4,2.0,-4,1,18,43
5036641,1,1,0,0,126000.0,2,1,0,0,1,0,1,0,4,2.0,-4,1,18,43
5036642,1,1,0,0,126000.0,2,1,0,0,1,0,1,0,4,2.0,-4,1,18,43
5036644,1,0,1,0,135000.0,1,0,0,0,1,0,0,0,1,2.0,-4,0,5,28
5036645,0,0,1,0,202500.0,0,2,0,3,1,0,0,0,6,2.0,-4,1,6,34
5036647,1,1,1,0,202500.0,1,1,0,0,1,0,0,0,1,2.0,-4,1,10,31
5036648,1,1,1,0,202500.0,1,1,0,0,1,0,0,0,1,2.0,-4,1,10,31
5036655,1,1,0,0,90000.0,2,1,0,0,1,1,1,0,4,2.0,-4,1,14,54
5036657,1,1,0,1,81000.0,2,0,0,0,1,0,0,0,4,3.0,-4,1,20,42
5036671,1,0,0,1,225000.0,1,1,2,0,1,0,0,0,1,3.0,-4,1,7,29
5036676,1,1,1,1,180000.0,0,1,1,0,1,0,0,0,8,2.0,-4,1,3,34
5036677,1,1,0,0,121500.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,4,49
5036681,0,0,1,1,103500.0,2,0,0,5,1,1,0,0,4,3.0,-4,1,3,24
5036684,0,0,0,0,270000.0,0,0,0,0,1,0,0,0,9,2.0,-4,1,18,49
5036687,0,1,0,1,202500.0,1,0,0,0,1,0,0,0,1,3.0,-4,1,8,30
5036688,0,1,0,1,202500.0,1,0,0,0,1,0,0,0,1,3.0,-4,1,8,30
5036694,1,1,0,0,180000.0,0,0,1,0,1,0,1,0,7,1.0,-4,1,30,50
5036695,1,1,1,0,112500.0,0,0,1,0,1,0,0,0,3,1.0,-4,1,0,27
5036699,0,1,0,0,225000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,0,56
5036704,1,0,0,0,157500.0,0,0,2,0,1,0,0,0,2,2.0,-4,1,0,32
5036708,0,0,0,0,180000.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,4,46
5036710,0,1,0,0,270000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,12,43
5036711,0,1,0,0,270000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,12,43
5146374,0,1,0,0,270000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,12,43
5146375,0,1,0,0,270000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,12,43
5146376,0,1,0,0,270000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,12,43
5036712,0,0,1,0,360000.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,5,27
5036714,0,0,1,0,360000.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,5,27
5146462,0,0,1,0,360000.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,5,27
5146463,0,0,1,0,360000.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,5,27
5146464,0,0,1,0,360000.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,5,27
5146466,0,0,1,0,360000.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,5,27
5146467,0,0,1,0,360000.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,5,27
5146468,0,0,1,0,360000.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,5,27
5146469,0,0,1,0,360000.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,5,27
5036721,1,1,0,0,67500.0,2,0,0,2,1,0,0,0,4,2.0,-4,1,19,41
5140183,1,1,0,0,67500.0,2,0,0,2,1,0,0,0,4,2.0,-4,1,19,41
5036724,1,0,0,2,117000.0,0,0,0,0,1,0,0,0,3,4.0,-4,1,13,36
5036726,1,0,0,2,117000.0,0,0,0,0,1,0,0,0,3,4.0,-4,1,13,36
5036728,0,0,0,0,126000.0,0,0,0,0,1,0,0,0,6,2.0,-4,1,2,29
5036735,0,0,0,2,225000.0,1,0,0,0,1,0,0,0,1,4.0,-4,1,3,41
5036742,1,1,0,0,135000.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,8,54
5036743,1,1,0,0,225000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,7,39
5036745,0,0,0,0,540000.0,1,1,1,0,1,0,1,0,1,1.0,-4,1,6,41
5146233,0,0,0,0,540000.0,1,1,1,0,1,0,1,0,1,1.0,-4,1,6,41
5036750,1,1,0,0,90000.0,1,0,0,0,1,0,1,0,1,2.0,-4,1,8,51
5146478,1,1,0,0,90000.0,1,0,0,0,1,0,1,0,1,2.0,-4,1,8,51
5146479,1,1,0,0,90000.0,1,0,0,0,1,0,1,0,1,2.0,-4,1,8,51
5146482,1,1,0,0,90000.0,1,0,0,0,1,0,1,0,1,2.0,-4,1,8,51
5146484,1,1,0,0,90000.0,1,0,0,0,1,0,1,0,1,2.0,-4,1,8,51
5036751,1,0,1,1,67500.0,2,0,0,0,1,0,0,0,4,3.0,-4,1,3,41
5146530,1,0,1,1,67500.0,2,0,0,0,1,0,0,0,4,3.0,-4,1,3,41
5036754,1,0,1,0,103500.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,2,55
5036756,1,1,0,0,175500.0,1,1,0,0,1,1,1,0,1,2.0,-4,1,6,41
5150353,1,1,0,0,175500.0,1,1,0,0,1,1,1,0,1,2.0,-4,1,6,41
5150355,1,1,0,0,175500.0,1,1,0,0,1,1,1,0,1,2.0,-4,1,6,41
5150356,1,1,0,0,175500.0,1,1,0,0,1,1,1,0,1,2.0,-4,1,6,41
5150358,1,1,0,0,175500.0,1,1,0,0,1,1,1,0,1,2.0,-4,1,6,41
5150361,1,1,0,0,175500.0,1,1,0,0,1,1,1,0,1,2.0,-4,1,6,41
5150362,1,1,0,0,175500.0,1,1,0,0,1,1,1,0,1,2.0,-4,1,6,41
5150363,1,1,0,0,175500.0,1,1,0,0,1,1,1,0,1,2.0,-4,1,6,41
5036761,1,1,0,0,90000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,5,27
5036762,1,1,0,0,153000.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,4,33
5036763,1,1,0,2,121500.0,0,0,0,0,1,0,0,0,8,4.0,-4,1,3,39
5036765,1,1,1,1,112500.0,0,0,0,0,1,0,0,1,3,3.0,-4,1,3,35
5036781,0,0,0,1,168750.0,1,1,0,0,1,0,0,0,1,3.0,-4,1,9,48
5036785,0,1,0,0,112500.0,0,0,0,0,1,0,1,0,18,2.0,-4,1,0,43
5036788,1,0,0,0,225000.0,1,1,0,0,1,0,1,0,1,2.0,-4,1,2,34
5036792,1,1,0,0,270000.0,2,1,1,0,1,0,0,0,4,1.0,-4,1,0,46
5036796,0,0,1,1,225000.0,1,0,0,0,1,0,0,0,1,3.0,-4,1,6,45
5036797,0,0,1,1,225000.0,1,0,0,0,1,0,0,0,1,3.0,-4,1,6,45
5146082,0,1,1,0,148500.0,0,0,1,2,1,0,0,1,3,1.0,-4,1,3,38
5146086,0,1,1,0,148500.0,0,0,1,2,1,0,0,1,3,1.0,-4,1,3,38
5146087,0,1,1,0,148500.0,0,0,1,2,1,0,0,1,3,1.0,-4,1,3,38
5146485,0,0,0,2,472500.0,1,1,0,0,1,0,0,0,1,4.0,-4,1,5,48
5146487,0,0,0,2,472500.0,1,1,0,0,1,0,0,0,1,4.0,-4,1,5,48
5146488,0,0,0,2,472500.0,1,1,0,0,1,0,0,0,1,4.0,-4,1,5,48
5036815,1,1,0,1,157500.0,0,0,2,0,1,0,0,0,8,3.0,-4,1,7,39
5036816,1,0,0,0,450000.0,1,1,0,0,1,0,1,0,1,2.0,-4,1,6,41
5036827,1,1,0,0,112500.0,0,0,0,0,1,1,0,0,7,2.0,-4,1,5,29
5036828,1,1,0,0,180000.0,0,1,0,0,1,0,0,0,8,2.0,-4,1,11,52
5036830,1,0,0,0,175500.0,0,0,0,0,1,0,0,0,8,2.0,-4,1,8,49
5036831,1,0,0,0,175500.0,0,0,0,0,1,0,0,0,8,2.0,-4,1,8,49
5146095,1,0,0,0,175500.0,0,0,0,0,1,0,0,0,8,2.0,-4,1,8,49
5146096,1,0,0,0,175500.0,0,0,0,0,1,0,0,0,8,2.0,-4,1,8,49
5146098,1,0,0,0,175500.0,0,0,0,0,1,0,0,0,8,2.0,-4,1,8,49
5146100,1,0,0,0,175500.0,0,0,0,0,1,0,0,0,8,2.0,-4,1,8,49
5146101,1,0,0,0,175500.0,0,0,0,0,1,0,0,0,8,2.0,-4,1,8,49
5146102,1,0,0,0,175500.0,0,0,0,0,1,0,0,0,8,2.0,-4,1,8,49
5146105,1,0,0,0,175500.0,0,0,0,0,1,0,0,0,8,2.0,-4,1,8,49
5036834,1,1,0,0,180000.0,2,0,0,0,1,0,0,0,4,2.0,-4,1,5,45
5146272,1,1,0,0,180000.0,2,0,0,0,1,0,0,0,4,2.0,-4,1,5,45
5146273,1,1,0,0,180000.0,2,0,0,0,1,0,0,0,4,2.0,-4,1,5,45
5036837,1,0,0,0,202500.0,0,0,0,0,1,0,0,0,13,2.0,-4,1,8,51
5139355,1,0,0,0,202500.0,0,0,0,0,1,0,0,0,13,2.0,-4,1,8,51
5139356,1,0,0,0,202500.0,0,0,0,0,1,0,0,0,13,2.0,-4,1,8,51
5139357,1,0,0,0,202500.0,0,0,0,0,1,0,0,0,13,2.0,-4,1,8,51
5139358,1,0,0,0,202500.0,0,0,0,0,1,0,0,0,13,2.0,-4,1,8,51
5036839,1,1,0,0,157500.0,0,0,3,0,1,0,0,0,3,1.0,-4,1,10,38
5139793,1,1,0,0,157500.0,0,0,3,0,1,0,0,0,3,1.0,-4,1,10,38
5036842,0,0,0,2,144000.0,1,1,0,0,1,0,0,0,1,4.0,-4,1,1,32
5036851,1,1,0,1,256500.0,2,1,0,0,1,0,1,0,4,3.0,-4,1,3,48
5036879,1,1,0,1,256500.0,2,1,0,0,1,0,1,0,4,3.0,-4,1,3,48
5145841,1,1,0,1,256500.0,2,1,0,0,1,0,1,0,4,3.0,-4,1,3,48
5145842,1,1,0,1,256500.0,2,1,0,0,1,0,1,0,4,3.0,-4,1,3,48
5145845,1,1,0,1,256500.0,2,1,0,0,1,0,1,0,4,3.0,-4,1,3,48
5145847,1,1,0,1,256500.0,2,1,0,0,1,0,1,0,4,3.0,-4,1,3,48
5146280,1,1,0,0,180000.0,2,0,2,0,1,1,0,0,4,2.0,-4,1,20,44
5146283,1,1,0,0,180000.0,2,0,2,0,1,1,0,0,4,2.0,-4,1,20,44
5146285,1,1,0,0,180000.0,2,0,2,0,1,1,0,0,4,2.0,-4,1,20,44
5146292,1,1,0,0,180000.0,2,0,2,0,1,1,0,0,4,2.0,-4,1,20,44
5036853,1,0,0,0,247500.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,12,44
5036854,1,0,0,0,247500.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,12,44
5036855,1,1,1,0,112500.0,2,0,3,0,1,0,1,0,4,1.0,-4,1,3,48
5036857,1,1,0,0,121500.0,0,0,2,0,1,0,0,0,10,2.0,-4,1,22,50
5139365,1,1,0,0,121500.0,0,0,2,0,1,0,0,0,10,2.0,-4,1,22,50
5139367,1,1,0,0,121500.0,0,0,2,0,1,0,0,0,10,2.0,-4,1,22,50
5139370,1,1,0,0,121500.0,0,0,2,0,1,0,0,0,10,2.0,-4,1,22,50
5139371,1,1,0,0,121500.0,0,0,2,0,1,0,0,0,10,2.0,-4,1,22,50
5036859,1,1,0,2,157500.0,1,0,0,0,1,0,0,0,1,4.0,-4,1,5,36
5036860,0,1,0,0,67500.0,0,0,0,0,1,0,0,0,12,2.0,-4,1,1,54
5036861,1,0,0,0,139500.0,0,2,0,0,1,1,0,0,14,2.0,-4,1,19,39
5036862,1,0,0,0,139500.0,0,2,0,0,1,1,0,0,14,2.0,-4,1,19,39
5150229,1,0,0,0,139500.0,0,2,0,0,1,1,0,0,14,2.0,-4,1,19,39
5150230,1,0,0,0,139500.0,0,2,0,0,1,1,0,0,14,2.0,-4,1,19,39
5150233,1,1,1,1,202500.0,2,1,3,0,1,0,0,0,4,2.0,-4,1,10,36
5150234,1,1,1,1,202500.0,2,1,3,0,1,0,0,0,4,2.0,-4,1,10,36
5036880,1,1,0,0,180000.0,1,1,1,0,1,1,0,0,1,1.0,-4,1,2,44
5145851,1,1,0,0,180000.0,1,1,1,0,1,1,0,0,1,1.0,-4,1,2,44
5145852,1,1,0,0,180000.0,1,1,1,0,1,1,0,0,1,1.0,-4,1,2,44
5145853,1,1,0,0,180000.0,1,1,1,0,1,1,0,0,1,1.0,-4,0,2,44
5036884,0,0,0,0,180000.0,0,0,0,0,1,0,0,0,10,2.0,-4,1,2,35
5139608,0,1,0,3,202500.0,0,0,0,0,1,1,1,0,3,5.0,-4,1,9,37
5139609,0,1,0,3,202500.0,0,0,0,0,1,1,1,0,3,5.0,-4,0,9,37
5036887,1,1,1,0,225000.0,1,1,0,0,1,0,0,0,1,2.0,-4,1,19,51
5140061,1,1,1,0,225000.0,1,1,0,0,1,0,0,0,1,2.0,-4,1,19,51
5140065,1,1,1,0,225000.0,1,1,0,0,1,0,0,0,1,2.0,-4,1,19,51
5036898,0,1,0,1,90000.0,0,0,2,0,1,1,0,0,8,3.0,-4,1,3,39
5036900,1,1,0,0,157500.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,1,25
5036902,1,1,0,0,157500.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,1,25
5146489,1,1,0,0,157500.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,1,25
5146490,1,1,0,0,157500.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,1,25
5146491,1,1,0,0,157500.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,1,25
5146492,1,1,0,0,157500.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,1,25
5146493,1,1,0,0,157500.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,1,25
5146494,1,1,0,0,157500.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,1,25
5146496,1,1,0,0,157500.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,1,25
5146497,1,1,0,0,157500.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,1,25
5036906,1,1,0,0,112500.0,0,0,0,0,1,0,1,0,3,2.0,-4,1,0,51
5036907,1,1,0,0,112500.0,0,0,0,0,1,0,1,0,3,2.0,-4,1,0,51
5036915,1,1,1,0,225000.0,0,1,0,0,1,0,0,1,2,2.0,-4,1,2,32
5036921,1,1,0,0,225000.0,2,0,2,0,1,1,1,0,4,2.0,-4,1,23,63
5036924,1,0,1,0,292500.0,0,0,2,3,1,0,0,0,7,2.0,-4,0,5,27
5036925,1,0,0,0,157500.0,1,0,0,0,1,1,1,1,1,2.0,-4,1,8,32
5036926,1,0,0,0,157500.0,1,0,0,0,1,1,1,1,1,2.0,-4,1,8,32
5036939,0,0,0,1,292500.0,1,1,0,0,1,1,1,0,1,3.0,-4,1,2,32
5036944,0,0,0,0,202500.0,0,0,2,0,1,0,0,0,6,2.0,-4,1,1,52
5036945,0,0,0,0,202500.0,0,0,2,0,1,0,0,0,6,2.0,-4,1,1,52
5036947,1,0,0,0,270000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,14,50
5036948,1,0,0,0,270000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,14,50
5036949,1,1,0,0,157500.0,2,1,0,0,1,0,0,1,4,2.0,-4,1,6,48
5036950,1,1,0,0,157500.0,2,1,0,0,1,0,0,1,4,2.0,-4,1,6,48
5036957,1,1,0,1,202500.0,0,0,0,0,1,0,1,0,7,3.0,-4,1,9,44
5036958,0,0,0,1,135000.0,0,0,0,0,1,1,1,0,3,3.0,-4,1,5,33
5036960,0,1,0,0,157500.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,18,59
5036961,1,1,1,0,135000.0,1,0,0,2,1,0,0,0,1,2.0,-4,1,15,49
5036963,1,1,0,0,90000.0,0,0,0,0,1,0,0,0,14,2.0,-4,1,1,52
5036969,0,0,1,0,292500.0,1,0,0,0,1,0,1,0,1,2.0,-4,1,6,51
5036970,1,0,0,2,135000.0,2,0,0,0,1,1,0,0,4,4.0,-4,1,16,39
5036971,1,0,0,2,135000.0,2,0,0,0,1,1,0,0,4,4.0,-4,1,16,39
5036972,1,0,0,2,135000.0,2,0,0,0,1,1,0,0,4,4.0,-4,1,16,39
5139406,1,0,0,2,135000.0,2,0,0,0,1,1,0,0,4,4.0,-4,1,16,39
5139407,1,0,0,2,135000.0,2,0,0,0,1,1,0,0,4,4.0,-4,1,16,39
5139411,1,0,0,2,135000.0,2,0,0,0,1,1,0,0,4,4.0,-4,1,16,39
5139412,1,0,0,2,135000.0,2,0,0,0,1,1,0,0,4,4.0,-4,1,16,39
5139413,1,0,0,2,135000.0,2,0,0,0,1,1,0,0,4,4.0,-4,1,16,39
5036980,0,0,1,0,135000.0,0,0,1,0,1,1,0,0,6,1.0,-4,1,1,27
5036981,0,0,1,0,135000.0,0,0,1,0,1,1,0,0,6,1.0,-4,1,1,27
5140093,0,0,1,0,135000.0,0,0,1,0,1,1,0,0,6,1.0,-4,1,1,27
5140094,0,0,1,0,135000.0,0,0,1,0,1,1,0,0,6,1.0,-4,1,1,27
5140095,0,0,1,0,135000.0,0,0,1,0,1,1,0,0,6,1.0,-4,1,1,27
5150473,0,0,0,0,202500.0,0,0,2,0,1,1,0,0,3,2.0,-4,1,3,29
5150475,0,0,0,0,202500.0,0,0,2,0,1,1,0,0,3,2.0,-4,1,3,29
5150477,0,0,0,0,202500.0,0,0,2,0,1,1,0,0,3,2.0,-4,1,3,29
5150478,0,0,0,0,202500.0,0,0,2,0,1,1,0,0,3,2.0,-4,1,3,29
5036983,1,1,1,0,202500.0,1,1,1,0,1,0,1,0,1,1.0,-4,1,21,67
5036984,1,1,1,0,202500.0,1,1,1,0,1,0,1,0,1,1.0,-4,1,21,67
5036985,1,0,0,0,112500.0,0,0,0,2,1,0,1,0,3,2.0,-4,1,7,46
5036989,1,0,0,1,135000.0,0,0,1,0,1,0,0,0,3,2.0,-4,1,2,37
5036990,1,0,0,1,135000.0,0,0,1,0,1,0,0,0,3,2.0,-4,1,2,37
5036994,1,1,0,2,135000.0,1,0,0,0,1,0,0,0,1,4.0,-4,1,3,33
5037010,1,1,0,0,135000.0,0,0,4,0,1,0,1,0,9,1.0,-4,1,2,39
5146447,1,1,0,0,135000.0,0,0,4,0,1,0,1,0,9,1.0,-4,1,2,39
5150484,1,0,0,1,157500.0,0,0,0,0,1,0,0,0,7,3.0,-4,1,4,29
5037019,0,0,1,0,202500.0,0,0,0,0,1,0,0,0,6,2.0,-4,1,5,53
5037020,0,0,1,0,202500.0,0,0,0,0,1,0,0,0,6,2.0,-4,1,5,53
5150487,0,0,1,0,202500.0,0,0,0,0,1,0,0,0,6,2.0,-4,1,5,53
5037021,1,0,1,0,180000.0,2,0,0,2,1,0,0,0,4,2.0,-4,1,10,59
5037023,0,1,0,0,94500.0,1,0,0,0,1,1,1,0,1,2.0,-4,1,2,50
5037041,1,0,0,0,162000.0,1,0,2,0,1,0,1,0,1,2.0,-4,1,8,50
5146165,1,0,0,0,162000.0,1,0,2,0,1,0,1,0,1,2.0,-4,1,8,50
5037042,1,1,0,0,180000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,3,48
5037043,1,1,0,0,180000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,3,48
5146547,1,1,0,0,180000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,3,48
5146548,1,1,0,0,180000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,3,48
5146549,1,1,0,0,180000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,3,48
5146550,1,1,0,0,180000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,3,48
5146551,1,1,0,0,180000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,3,48
5146553,1,1,0,0,180000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,3,48
5037046,0,0,0,0,135000.0,0,0,0,3,1,0,0,0,7,2.0,-4,1,8,44
5037047,0,0,0,0,135000.0,0,0,0,3,1,0,0,0,7,2.0,-4,1,8,44
5037048,0,0,0,0,135000.0,0,0,0,3,1,0,0,0,7,2.0,-4,1,8,44
5146574,0,0,0,0,135000.0,0,0,0,3,1,0,0,0,7,2.0,-4,1,8,44
5146576,0,0,0,0,135000.0,0,0,0,3,1,0,0,0,7,2.0,-4,1,8,44
5146580,0,0,0,0,135000.0,0,0,0,3,1,0,0,0,7,2.0,-4,1,8,44
5146581,0,0,0,0,135000.0,0,0,0,3,1,0,0,0,7,2.0,-4,1,8,44
5146582,0,0,0,0,135000.0,0,0,0,3,1,0,0,0,7,2.0,-4,1,8,44
5146583,0,0,0,0,135000.0,0,0,0,3,1,0,0,0,7,2.0,-4,1,8,44
5037050,0,0,1,1,180000.0,0,0,0,1,1,0,0,0,7,3.0,-4,1,9,36
5037053,1,1,0,0,112500.0,0,0,3,0,1,0,1,0,10,1.0,-4,1,18,53
5037054,0,0,0,0,265500.0,0,0,0,0,1,0,0,0,6,2.0,-4,1,18,42
5037063,1,1,0,0,112500.0,2,0,2,0,1,0,1,0,4,2.0,-4,1,16,50
5037064,1,1,0,0,112500.0,2,0,2,0,1,0,1,0,4,2.0,-4,1,16,50
5037065,1,1,0,0,112500.0,2,0,2,0,1,0,1,0,4,2.0,-4,1,16,50
5139886,1,1,0,0,112500.0,2,0,2,0,1,0,1,0,4,2.0,-4,1,16,50
5139891,1,1,0,0,112500.0,2,0,2,0,1,0,1,0,4,2.0,-4,1,16,50
5139892,1,1,0,0,112500.0,2,0,2,0,1,0,1,0,4,2.0,-4,1,16,50
5037080,1,1,0,2,225000.0,0,1,0,0,1,0,0,1,2,4.0,-4,1,1,37
5146172,1,0,0,2,180000.0,0,1,1,2,1,0,0,0,3,3.0,-4,1,8,28
5146174,1,0,0,2,180000.0,0,1,1,2,1,0,0,0,3,3.0,-4,1,8,28
5037091,0,1,0,0,157500.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,15,51
5037096,1,0,0,0,126000.0,0,0,1,0,1,0,0,0,7,1.0,-4,1,5,50
5140119,1,0,0,0,126000.0,0,0,1,0,1,0,0,0,7,1.0,-4,1,5,50
5140120,1,0,0,0,126000.0,0,0,1,0,1,0,0,0,7,1.0,-4,1,5,50
5140122,1,0,0,0,126000.0,0,0,1,0,1,0,0,0,7,1.0,-4,1,5,50
5140123,1,0,0,0,126000.0,0,0,1,0,1,0,0,0,7,1.0,-4,1,5,50
5140125,1,0,0,0,126000.0,0,0,1,0,1,0,0,0,7,1.0,-4,1,5,50
5140126,1,0,0,0,126000.0,0,0,1,0,1,0,0,0,7,1.0,-4,1,5,50
5140127,1,0,0,0,126000.0,0,0,1,0,1,0,0,0,7,1.0,-4,1,5,50
5140128,1,0,0,0,126000.0,0,0,1,0,1,0,0,0,7,1.0,-4,1,5,50
5037103,1,1,0,0,193500.0,0,1,0,0,1,0,0,0,10,2.0,-4,1,19,57
5145905,1,1,0,0,193500.0,0,1,0,0,1,0,0,0,10,2.0,-4,1,19,57
5145907,1,1,0,0,193500.0,0,1,0,0,1,0,0,0,10,2.0,-4,1,19,57
5037113,0,0,0,1,225000.0,0,0,0,0,1,0,1,0,8,3.0,-4,1,2,35
5139965,0,0,0,1,157500.0,0,0,0,0,1,1,1,0,3,3.0,-4,1,3,28
5037124,1,1,0,1,67500.0,0,0,2,0,1,1,0,0,7,3.0,-4,1,2,33
5139972,1,1,0,1,67500.0,0,0,2,0,1,1,0,0,7,3.0,-4,1,2,33
5139975,1,1,0,1,67500.0,0,0,2,0,1,1,0,0,7,3.0,-4,1,2,33
5139976,1,1,0,1,67500.0,0,0,2,0,1,1,0,0,7,3.0,-4,1,2,33
5037125,0,0,1,0,180000.0,0,1,0,3,1,0,1,0,7,2.0,-4,1,6,31
5037132,1,1,0,1,85500.0,0,0,3,0,1,0,0,0,11,2.0,-4,1,3,42
5037133,1,1,0,0,144000.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,12,51
5037134,1,1,0,0,144000.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,12,51
5037136,1,1,0,0,144000.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,12,51
5037137,1,1,0,0,144000.0,2,1,0,0,1,0,0,0,4,2.0,-4,0,12,51
5037138,1,1,0,0,238500.0,0,1,0,0,1,0,1,0,7,2.0,-4,1,13,46
5146455,1,1,0,0,135000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,4,42
5146456,1,1,0,0,135000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,4,42
5146457,1,1,0,0,135000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,4,42
5146458,1,1,0,0,135000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,4,42
5146459,1,1,0,0,135000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,4,42
5146461,1,1,0,0,135000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,4,42
5037153,1,1,0,1,225000.0,2,0,1,0,1,0,0,0,4,2.0,-4,1,10,43
5146510,1,1,0,1,225000.0,2,0,1,0,1,0,0,0,4,2.0,-4,1,10,43
5146512,1,1,0,1,225000.0,2,0,1,0,1,0,0,0,4,2.0,-4,1,10,43
5146513,1,1,0,1,225000.0,2,0,1,0,1,0,0,0,4,2.0,-4,1,10,43
